Name,EndsVowel,EndsA,LenGt5,StartsVowel,HasY,IsFemale
Alane,1,0,0,1,0,1
Ambrosio,0,0,1,1,0,0
Pace,0,0,0,0,0,0
Chrystel,0,0,1,0,1,1
Jermain,0,0,1,0,0,0
Wit,0,0,0,0,0,0
Bamby,0,0,0,0,1,1
Clayborne,1,0,1,0,1,0
Zach,0,0,0,0,0,0
Saxon,0,0,0,0,0,0
Paige,1,0,0,0,0,0
Glory,0,0,0,0,1,1
Val,0,0,0,0,0,0
Sheela,1,1,1,0,0,1
Reese,1,0,0,0,0,0
Rad,0,0,0,0,0,0
Beryl,0,0,0,0,1,1
Madeline,1,0,1,0,0,1
Magnus,0,0,1,0,0,0
Dedie,1,0,0,0,0,1
Benjamen,0,0,1,0,0,0
Andros,0,0,1,1,0,0
Juana,1,1,0,0,0,1
Buffy,0,0,0,0,1,1
Ivett,0,0,0,1,0,1
Hans-Peter,0,0,1,0,0,0
Weylin,0,0,1,0,1,0
Zilvia,1,1,1,0,0,1
Sollie,1,0,1,0,0,0
Eben,0,0,0,1,0,0
Rhea,1,1,0,0,0,1
Janith,0,0,1,0,0,1
Stacey,0,0,1,0,1,1
Denis,0,0,0,0,0,0
Orrin,0,0,0,1,0,0
Matias,0,0,1,0,0,0
Felisha,1,1,1,0,0,1
Jarvis,0,0,1,0,0,0
Lonny,0,0,0,0,1,0
Davide,1,0,1,0,0,0
Errol,0,0,0,1,0,0
Brad,0,0,0,0,0,0
Onlea,1,1,0,1,0,1
Dorie,1,0,0,0,0,1
Libby,0,0,0,0,1,1
Maya,1,1,0,0,1,1
Lynett,0,0,1,0,1,1
Coraline,1,0,1,0,0,1
Kalila,1,1,1,0,0,1
Suzanne,1,0,1,0,0,1
Albina,1,1,1,1,0,1
Trev,0,0,0,0,0,0
Rene,0,0,0,0,0,1
Timmie,1,0,1,0,0,1
Cherey,0,0,1,0,1,1
Lyndell,0,0,1,0,1,1
Palmer,0,0,1,0,0,0
Hayward,0,0,1,0,1,0
Babs,0,0,0,0,0,1
Constantine,1,0,1,0,0,0
Madonna,1,1,1,0,0,1
Lazarus,0,0,1,0,0,0
Warren,0,0,1,0,0,0
Ettie,1,0,0,1,0,1
Jodee,1,0,0,0,0,1
Analise,1,0,1,1,0,1
Ehud,0,0,0,1,0,0
Aditya,1,1,1,1,1,0
Felipe,1,0,1,0,0,0
Isis,0,0,0,1,0,1
Farley,0,0,1,0,1,0
Slim,0,0,0,0,0,0
Mikel,0,0,0,0,0,0
Merilee,1,0,1,0,0,1
Conan,0,0,0,0,0,0
Sharia,1,1,1,0,0,1
Clarie,1,0,1,0,0,1
Olivier,0,0,1,1,0,0
Allin,0,0,0,1,0,0
Adolpho,0,0,1,1,0,0
Viva,1,1,0,0,0,1
Monica,1,1,1,0,0,1
Thorsten,0,0,1,0,0,0
Trent,0,0,0,0,0,0
Faustine,1,0,1,0,0,1
Norm,0,0,0,0,0,0
Misti,1,0,0,0,0,1
Diane-Marie,1,0,1,0,0,1
Aigneis,0,0,1,1,0,1
Kerry,0,0,0,0,1,0
Weidar,0,0,1,0,0,0
Corella,1,1,1,0,0,1
Lucita,1,1,1,0,0,1
Cory,0,0,0,0,1,1
Elnar,0,0,0,1,0,0
Hamlin,0,0,1,0,0,0
Junette,1,0,1,0,0,1
Cathy,0,0,0,0,1,1
Zed,0,0,0,0,0,0
Caren,0,0,0,0,0,1
Lucy,0,0,0,0,1,1
Marve,1,0,0,0,0,0
Traver,0,0,1,0,0,0
Morse,1,0,0,0,0,0
Jeremie,1,0,1,0,0,0
Megen,0,0,0,0,0,1
Cinderella,1,1,1,0,0,1
Kori,1,0,0,0,0,1
Bearnard,0,0,1,0,0,0
Jude,0,0,0,0,0,0
Mufi,1,0,0,0,0,1
Gunner,0,0,1,0,0,0
Zenia,1,1,0,0,0,1
Brenna,1,1,1,0,0,1
Parwane,1,0,1,0,0,1
Fawne,1,0,0,0,0,1
Abigail,0,0,1,1,0,1
Carmina,1,1,1,0,0,1
Hanford,0,0,1,0,0,0
Derrick,0,0,1,0,0,0
Vita,1,1,0,0,0,1
Jonell,0,0,1,0,0,1
Mallissa,1,1,1,0,0,1
Aurilia,1,1,1,1,0,1
Dinah,0,0,0,0,0,1
Lissa,1,1,0,0,0,1
Brunella,1,1,1,0,0,1
Marwin,0,0,1,0,0,0
Leoine,1,0,1,0,0,1
Thom,0,0,0,0,0,0
Ioana,1,1,0,1,0,1
Delphine,1,0,1,0,0,1
Vivienne,1,0,1,0,0,1
Yetta,1,1,0,1,1,1
Esmaria,1,1,1,1,0,1
Melonie,1,0,1,0,0,1
Abbie,1,0,0,1,0,1
Shea,1,1,0,0,0,0
Serena,1,1,1,0,0,1
Boyce,1,0,0,0,1,0
Renaud,0,0,1,0,0,0
Davie,1,0,0,0,0,0
Judy,0,0,0,0,1,0
Casie,1,0,0,0,0,1
Kellen,0,0,1,0,0,0
Auberta,1,1,1,1,0,1
Korie,1,0,0,0,0,1
Philis,0,0,1,0,0,1
Constantia,1,1,1,0,0,1
Kimberlee,1,0,1,0,0,1
Janean,0,0,1,0,0,1
Karoly,0,0,1,0,1,1
Vania,1,1,0,0,0,1
Raphaela,1,1,1,0,0,1
Valery,0,0,1,0,1,1
Meris,0,0,0,0,0,1
Fidelity,0,0,1,0,1,1
Mandie,1,0,1,0,0,1
Sybila,1,1,1,0,1,1
Hillary,0,0,1,0,1,0
Nicki,1,0,0,0,0,1
Irvine,1,0,1,1,0,0
Adelaide,1,0,1,1,0,1
Price,1,0,0,0,0,0
Poppy,0,0,0,0,1,1
Prescott,0,0,1,0,0,0
Nicky,0,0,0,0,1,0
Thorpe,1,0,1,0,0,0
Bancroft,0,0,1,0,0,0
Margit,0,0,1,0,0,1
Sibyl,0,0,0,0,1,0
Bonnie,1,0,1,0,0,1
Floyd,0,0,0,0,1,0
Lonnie,1,0,1,0,0,1
Martica,1,1,1,0,0,1
Ida,1,1,0,1,0,1
Daffie,1,0,1,0,0,1
Tanney,0,0,1,0,1,0
Magdalena,1,1,1,0,0,1
Gaspar,0,0,1,0,0,0
Heinz,0,0,0,0,0,0
Danila,1,1,1,0,0,1
Guinna,1,1,1,0,0,1
Cordula,1,1,1,0,0,1
Cloris,0,0,1,0,0,1
Hogan,0,0,0,0,0,0
Bekki,1,0,0,0,0,1
Marlo,0,0,0,0,0,1
Cornelle,1,0,1,0,0,1
Carmine,1,0,1,0,0,1
Rosemaria,1,1,1,0,0,1
Gregorio,0,0,1,0,0,0
Winston,0,0,1,0,0,0
Jenn,0,0,0,0,0,1
Karylin,0,0,1,0,1,1
Dominica,1,1,1,0,0,1
Jacquetta,1,1,1,0,0,1
Lari,1,0,0,0,0,1
Bel,0,0,0,0,0,1
Evaleen,0,0,1,1,0,1
Euphemia,1,1,1,1,0,1
Burke,1,0,0,0,0,0
Maxfield,0,0,1,0,0,0
Melva,1,1,0,0,0,1
Laraine,1,0,1,0,0,1
Fae,0,0,0,0,0,1
Gert,0,0,0,0,0,1
Valeria,1,1,1,0,0,1
Mireille,1,0,1,0,0,1
Zebadiah,0,0,1,0,0,0
Ladonna,1,1,1,0,0,1
Waylin,0,0,1,0,1,0
Trevor,0,0,1,0,0,0
Anitra,1,1,1,1,0,1
Brent,0,0,0,0,0,0
Waneta,1,1,1,0,0,1
Cathi,1,0,0,0,0,1
Mead,0,0,0,0,0,0
Fina,1,1,0,0,0,1
Moira,1,1,0,0,0,1
Ardella,1,1,1,1,0,1
Lilith,0,0,1,0,0,1
Hyacinthe,1,0,1,0,1,1
Stu,0,0,0,0,0,0
Cherida,1,1,1,0,0,1
Tobe,0,0,0,0,0,1
Langston,0,0,1,0,0,0
Netti,1,0,0,0,0,1
Gabriele,1,0,1,0,0,0
Bartlet,0,0,1,0,0,0
Maynard,0,0,1,0,1,0
Irene,1,0,0,1,0,1
Merril,0,0,1,0,0,0
Jeniece,1,0,1,0,0,1
Toddy,0,0,0,0,1,0
Angelina,1,1,1,1,0,1
Thia,1,1,0,0,0,1
Doll,0,0,0,0,0,1
Priscilla,1,1,1,0,0,1
Trace,1,0,0,0,0,0
Boniface,1,0,1,0,0,0
Yardley,0,0,1,1,1,0
Steffane,1,0,1,0,0,1
Bela,1,1,0,0,0,0
Gilburt,0,0,1,0,0,0
Roderick,0,0,1,0,0,0
Emera,1,1,0,1,0,1
Lester,0,0,1,0,0,0
Renard,0,0,1,0,0,0
Ailyn,0,0,0,1,1,1
Lelah,0,0,0,0,0,1
Grady,0,0,0,0,1,0
Naoma,1,1,0,0,0,1
Wendell,0,0,1,0,0,0
Elinore,1,0,1,1,0,1
Cybelle,1,0,1,0,1,1
Jean,0,0,0,0,0,1
Parnell,0,0,1,0,0,0
Dodi,1,0,0,0,0,1
Dorise,1,0,1,0,0,1
Wright,0,0,1,0,0,0
Tatum,0,0,0,0,0,1
Thaddius,0,0,1,0,0,0
Lula,1,1,0,0,0,1
Cris,0,0,0,0,0,1
Zonda,1,1,0,0,0,1
Mab,0,0,0,0,0,1
Ros,0,0,0,0,0,1
Reed,0,0,0,0,0,0
Justis,0,0,1,0,0,0
Eileen,0,0,1,1,0,1
Christal,0,0,1,0,0,1
Ozzy,0,0,0,1,1,0
Teddy,0,0,0,0,1,0
Christian,0,0,1,0,0,1
June,0,0,0,0,0,1
Welbie,1,0,1,0,0,0
Laurens,0,0,1,0,0,0
Bradford,0,0,1,0,0,0
Federico,0,0,1,0,0,0
Sussi,1,0,0,0,0,1
Fonzie,1,0,1,0,0,0
Mario,0,0,0,0,0,0
Cherri,1,0,1,0,0,1
Magdaia,1,1,1,0,0,1
Ximenes,0,0,1,0,0,0
Junia,1,1,0,0,0,1
Dion,0,0,0,0,0,0
Prue,0,0,0,0,0,1
Henrietta,1,1,1,0,0,1
Cherish,0,0,1,0,0,1
Nettle,1,0,1,0,0,1
Sancho,0,0,1,0,0,0
Katha,1,1,0,0,0,1
Griswold,0,0,1,0,0,0
Elinor,0,0,1,1,0,1
Dionysus,0,0,1,0,1,0
Cathe,1,0,0,0,0,1
Berna,1,1,0,0,0,1
Izzi,1,0,0,1,0,1
Eudora,1,1,1,1,0,1
Fedora,1,1,1,0,0,1
Adorne,1,0,1,1,0,1
Rafe,0,0,0,0,0,0
Merilyn,0,0,1,0,1,1
Nancie,1,0,1,0,0,1
Frederico,0,0,1,0,0,0
Andy,0,0,0,1,1,1
Malinda,1,1,1,0,0,1
Meta,1,1,0,0,0,1
Aleksandrs,0,0,1,1,0,0
Elbertine,1,0,1,1,0,1
Garry,0,0,0,0,1,0
Genevieve,1,0,1,0,0,1
Nissy,0,0,0,0,1,1
Henrique,1,0,1,0,0,0
Kayley,0,0,1,0,1,1
Denise,1,0,1,0,0,1
Richmond,0,0,1,0,0,0
Rosy,0,0,0,0,1,1
Roddy,0,0,0,0,1,0
Diann,0,0,0,0,0,1
Sophia,1,1,1,0,0,1
Wendy,0,0,0,0,1,1
Amalee,1,0,1,1,0,1
Chiarra,1,1,1,0,0,1
Arlene,1,0,1,1,0,1
Joannes,0,0,1,0,0,1
Sander,0,0,1,0,0,0
Virginia,1,1,1,0,0,1
Nataline,1,0,1,0,0,1
Cliff,0,0,0,0,0,0
Carolynn,0,0,1,0,1,1
Noam,0,0,0,0,0,0
Sileas,0,0,1,0,0,1
Brady,0,0,0,0,1,0
Xenia,1,1,0,0,0,1
Raymund,0,0,1,0,1,0
Lee,0,0,0,0,0,0
Kore,0,0,0,0,0,1
Patty,0,0,0,0,1,0
Lacie,1,0,0,0,0,1
Dacie,1,0,0,0,0,1
Chriss,0,0,1,0,0,1
Cam,0,0,0,0,0,1
Web,0,0,0,0,0,0
Jessa,1,1,0,0,0,1
Marco,0,0,0,0,0,0
Perry,0,0,0,0,1,1
Ambur,0,0,0,1,0,1
Kristan,0,0,1,0,0,1
Darsie,1,0,1,0,0,1
Matthias,0,0,1,0,0,0
Lamont,0,0,1,0,0,0
Madelyn,0,0,1,0,1,1
Lolande,1,0,1,0,0,1
Murielle,1,0,1,0,0,1
Violante,1,0,1,0,0,1
Ari,1,0,0,1,0,0
Rory,0,0,0,0,1,1
Marcellus,0,0,1,0,0,0
Heda,1,1,0,0,0,1
Augustine,1,0,1,1,0,0
Ainslie,1,0,1,1,0,1
Gardner,0,0,1,0,0,0
Merna,1,1,0,0,0,1
Keelia,1,1,1,0,0,1
Roderic,0,0,1,0,0,0
Wallache,1,0,1,0,0,0
Ruddy,0,0,0,0,1,0
Lavinia,1,1,1,0,0,1
Lazaro,0,0,1,0,0,0
Titos,0,0,0,0,0,0
Calla,1,1,0,0,0,1
Wait,0,0,0,0,0,0
Abdullah,0,0,1,1,0,0
Annette,1,0,1,1,0,1
Sibley,0,0,1,0,1,1
Mattie,1,0,1,0,0,1
Robinet,0,0,1,0,0,1
Sharra,1,1,1,0,0,1
Adolphe,1,0,1,1,0,0
Pauline,1,0,1,0,0,1
Nance,1,0,0,0,0,1
Juan,0,0,0,0,0,0
Loretta,1,1,1,0,0,1
Udell,0,0,0,1,0,0
Debbra,1,1,1,0,0,1
Gwenore,1,0,1,0,0,1
Giselle,1,0,1,0,0,1
Bucky,0,0,0,0,1,0
Cristine,1,0,1,0,0,1
Trix,0,0,0,0,0,1
Mariya,1,1,1,0,1,1
Urbano,0,0,1,1,0,0
Derrin,0,0,1,0,0,0
Mirabella,1,1,1,0,0,1
Fabrianne,1,0,1,0,0,1
Nisa,1,1,0,0,0,1
Quincy,0,0,1,0,1,0
Manish,0,0,1,0,0,0
Eba,1,1,0,1,0,1
Thorndike,1,0,1,0,0,0
Erica,1,1,0,1,0,1
Giffie,1,0,1,0,0,0
Libbey,0,0,1,0,1,1
Magdalene,1,0,1,0,0,1
Theada,1,1,1,0,0,1
Loree,1,0,0,0,0,1
Kath,0,0,0,0,0,1
Glad,0,0,0,0,0,1
Rachele,1,0,1,0,0,1
Jenda,1,1,0,0,0,1
Bing,0,0,0,0,0,0
Teryl,0,0,0,0,1,1
Dulcy,0,0,0,0,1,1
Tabby,0,0,0,0,1,0
Anatollo,0,0,1,1,0,0
Ermengarde,1,0,1,1,0,1
Virgie,1,0,1,0,0,1
Vinny,0,0,0,0,1,1
Corri,1,0,0,0,0,1
Deryl,0,0,0,0,1,0
Kerri,1,0,0,0,0,1
Laird,0,0,0,0,0,0
Katti,1,0,0,0,0,1
Tarah,0,0,0,0,0,1
Sheppard,0,0,1,0,0,0
Wells,0,0,0,0,0,0
Adger,0,0,0,1,0,0
Joletta,1,1,1,0,0,1
Wilow,0,0,0,0,0,1
Jonah,0,0,0,0,0,0
Nevsa,1,1,0,0,0,1
Emilia,1,1,1,1,0,1
Rayna,1,1,0,0,1,1
Webb,0,0,0,0,0,0
Gweneth,0,0,1,0,0,1
Leonelle,1,0,1,0,0,1
Tersina,1,1,1,0,0,1
Penn,0,0,0,0,0,0
Francois,0,0,1,0,0,0
Mayda,1,1,0,0,1,1
Hussein,0,0,1,0,0,0
Miguela,1,1,1,0,0,1
Doe,0,0,0,0,0,1
Bernardine,1,0,1,0,0,1
Abner,0,0,0,1,0,0
Rana,1,1,0,0,0,1
Orion,0,0,0,1,0,0
Jobyna,1,1,1,0,1,1
Idalia,1,1,1,1,0,1
Quigman,0,0,1,0,0,0
Donna,1,1,0,0,0,1
Vale,0,0,0,0,0,1
Donnajean,0,0,1,0,0,1
Sabina,1,1,1,0,0,1
Gladys,0,0,1,0,1,1
Caitrin,0,0,1,0,0,1
Lynnet,0,0,1,0,1,1
Harris,0,0,1,0,0,0
Linoel,0,0,1,0,0,0
Aleece,1,0,1,1,0,1
Saunder,0,0,1,0,0,0
Glynn,0,0,0,0,1,0
Nikos,0,0,0,0,0,0
Finley,0,0,1,0,1,0
Lauri,1,0,0,0,0,1
Caressa,1,1,1,0,0,1
Chan,0,0,0,0,0,0
Cathyleen,0,0,1,0,1,1
Ricky,0,0,0,0,1,0
Gifford,0,0,1,0,0,0
Susan,0,0,0,0,0,1
Wilbur,0,0,1,0,0,0
Nana,1,1,0,0,0,1
Frank,0,0,0,0,0,0
Elisabeth,0,0,1,1,0,1
Cammie,1,0,1,0,0,1
Stillmann,0,0,1,0,0,0
Xerxes,0,0,1,0,0,0
Ikey,0,0,0,1,1,1
Lenna,1,1,0,0,0,1
Mozelle,1,0,1,0,0,1
Silvanus,0,0,1,0,0,0
Tre,0,0,0,0,0,0
Carla,1,1,0,0,0,1
Celestyn,0,0,1,0,1,1
Demetris,0,0,1,0,0,0
King,0,0,0,0,0,0
Maddie,1,0,1,0,0,1
Tarra,1,1,0,0,0,1
Xavier,0,0,1,0,0,0
Bruce,1,0,0,0,0,0
Hyacinthia,1,1,1,0,1,1
Brook,0,0,0,0,0,1
Dyson,0,0,0,0,1,0
Grata,1,1,0,0,0,1
Jess,0,0,0,0,0,1
Calypso,0,0,1,0,1,1
Kingsley,0,0,1,0,1,0
Eleonore,1,0,1,1,0,1
Hamnet,0,0,1,0,0,0
Lorain,0,0,1,0,0,1
Stoddard,0,0,1,0,0,1
Leah,0,0,0,0,0,1
Gabriela,1,1,1,0,0,1
Quintina,1,1,1,0,0,1
Ferdie,1,0,1,0,0,0
Thorstein,0,0,1,0,0,0
Anett,0,0,0,1,0,1
Katharyn,0,0,1,0,1,1
Valentia,1,1,1,0,0,1
Kirstyn,0,0,1,0,1,1
Patric,0,0,1,0,0,0
Genia,1,1,0,0,0,1
Minerva,1,1,1,0,0,1
Caron,0,0,0,0,0,1
Monty,0,0,0,0,1,0
Kristine,1,0,1,0,0,1
Rey,0,0,0,0,1,1
Brianna,1,1,1,0,0,1
Franky,0,0,1,0,1,0
Lulita,1,1,1,0,0,1
Keely,0,0,0,0,1,1
Thorn,0,0,0,0,0,0
Madalena,1,1,1,0,0,1
Teressa,1,1,1,0,0,1
Ginevra,1,1,1,0,0,1
Xylina,1,1,1,0,1,1
Devinne,1,0,1,0,0,1
Aylmer,0,0,1,1,1,0
Breanne,1,0,1,0,0,1
Ev,0,0,0,1,0,0
Barr,0,0,0,0,0,0
Horst,0,0,0,0,0,0
Sauncho,0,0,1,0,0,0
Maison,0,0,1,0,0,0
Nat,0,0,0,0,0,0
Ann-Mari,1,0,1,1,0,1
Taryn,0,0,0,0,1,1
Damon,0,0,0,0,0,0
Jacquelin,0,0,1,0,0,1
Bobbie,1,0,1,0,0,1
Ashleigh,0,0,1,1,0,1
Ilysa,1,1,0,1,1,1
Pamela,1,1,1,0,0,1
Teri,1,0,0,0,0,1
Fannie,1,0,1,0,0,1
Garnet,0,0,1,0,0,1
Ardra,1,1,0,1,0,1
Zelma,1,1,0,0,0,1
Adolph,0,0,1,1,0,0
Teodora,1,1,1,0,0,1
Marko,0,0,0,0,0,0
Micki,1,0,0,0,0,1
Meredeth,0,0,1,0,0,0
Brunhilde,1,0,1,0,0,1
Dorelia,1,1,1,0,0,1
Ailina,1,1,1,1,0,1
Keil,0,0,0,0,0,0
Pammie,1,0,1,0,0,1
Stesha,1,1,1,0,0,1
Joshuah,0,0,1,0,0,0
Lorrie,1,0,1,0,0,1
Maridel,0,0,1,0,0,1
Bryon,0,0,0,0,1,0
Zachery,0,0,1,0,1,0
Winn,0,0,0,0,0,0
Chas,0,0,0,0,0,0
Fredelia,1,1,1,0,0,1
Glenine,1,0,1,0,0,1
Teddi,1,0,0,0,0,1
Nicole,1,0,1,0,0,1
Bradley,0,0,1,0,1,0
Lizbeth,0,0,1,0,0,1
Miles,0,0,0,0,0,0
Malva,1,1,0,0,0,1
Hortense,1,0,1,0,0,1
Lauryn,0,0,1,0,1,1
Rolfe,1,0,0,0,0,0
Englebart,0,0,1,1,0,0
Emil,0,0,0,1,0,0
Vernice,1,0,1,0,0,1
Darcie,1,0,1,0,0,1
Albrecht,0,0,1,1,0,0
Carole,1,0,1,0,0,1
Standford,0,0,1,0,0,0
Eadie,1,0,0,1,0,1
Corrie,1,0,1,0,0,0
Lance,1,0,0,0,0,0
Alla,1,1,0,1,0,1
Janna,1,1,0,0,0,1
Shaylyn,0,0,1,0,1,1
Forest,0,0,1,0,0,0
Selle,1,0,0,0,0,1
Alisun,0,0,1,1,0,1
Albertine,1,0,1,1,0,1
Marlie,1,0,1,0,0,1
Elroy,0,0,0,1,1,0
Shannon,0,0,1,0,0,1
Agatha,1,1,1,1,0,1
Noel,0,0,0,0,0,0
Pollyanna,1,1,1,0,1,1
Jordon,0,0,1,0,0,0
Belle,1,0,0,0,0,1
Barrie,1,0,1,0,0,0
Nerta,1,1,0,0,0,1
Robbin,0,0,1,0,0,1
Zak,0,0,0,0,0,0
Ailene,1,0,1,1,0,1
Daryn,0,0,0,0,1,1
Tanny,0,0,0,0,1,0
Gen,0,0,0,0,0,1
Allie,1,0,0,1,0,0
Marnie,1,0,1,0,0,1
Agace,1,0,0,1,0,1
Aubine,1,0,1,1,0,1
Bobbi,1,0,0,0,0,1
Annabela,1,1,1,1,0,1
Gamaliel,0,0,1,0,0,0
Becky,0,0,0,0,1,1
Dennie,1,0,1,0,0,0
Elane,1,0,0,1,0,1
Pris,0,0,0,0,0,1
Jud,0,0,0,0,0,0
Cyb,0,0,0,0,1,1
Donica,1,1,1,0,0,1
Laura,1,1,0,0,0,1
Doloritas,0,0,1,0,0,1
Nina,1,1,0,0,0,1
Quintilla,1,1,1,0,0,1
Noland,0,0,1,0,0,0
Harriette,1,0,1,0,0,1
Bronson,0,0,1,0,0,0
Starr,0,0,0,0,0,1
Renata,1,1,1,0,0,1
Goldina,1,1,1,0,0,1
Thelma,1,1,1,0,0,1
Lotte,1,0,0,0,0,1
Gates,0,0,0,0,0,1
Katusha,1,1,1,0,0,1
Emlynne,1,0,1,1,1,1
Phil,0,0,0,0,0,0
Johnny,0,0,1,0,1,0
Matelda,1,1,1,0,0,1
Teodoro,0,0,1,0,0,0
Broddie,1,0,1,0,0,0
Baily,0,0,0,0,1,0
Alis,0,0,0,1,0,1
Daniella,1,1,1,0,0,1
Florie,1,0,1,0,0,1
Tani,1,0,0,0,0,1
Arline,1,0,1,1,0,1
Marthe,1,0,1,0,0,1
Julissa,1,1,1,0,0,1
Lira,1,1,0,0,0,1
Esta,1,1,0,1,0,1
Kariotta,1,1,1,0,0,1
Kory,0,0,0,0,1,0
Carry,0,0,0,0,1,1
Norri,1,0,0,0,0,1
Rebekkah,0,0,1,0,0,1
Rosana,1,1,1,0,0,1
Lenette,1,0,1,0,0,1
Christian,0,0,1,0,0,0
Gershom,0,0,1,0,0,0
Lelia,1,1,0,0,0,1
Kingsly,0,0,1,0,1,0
Norry,0,0,0,0,1,1
Louise,1,0,1,0,0,1
Paten,0,0,0,0,0,0
Karlotte,1,0,1,0,0,1
Woodman,0,0,1,0,0,0
Dickie,1,0,1,0,0,0
Patrick,0,0,1,0,0,0
Ethelda,1,1,1,1,0,1
Gladis,0,0,1,0,0,1
Ollie,1,0,0,1,0,0
Elbert,0,0,1,1,0,0
Ellyn,0,0,0,1,1,1
Udall,0,0,0,1,0,0
Kristos,0,0,1,0,0,0
Joelynn,0,0,1,0,1,1
Kellie,1,0,1,0,0,1
Evonne,1,0,1,1,0,1
Pauly,0,0,0,0,1,1
Fernandina,1,1,1,0,0,1
Ephrem,0,0,1,1,0,0
Eliza,1,1,0,1,0,1
Rodrick,0,0,1,0,0,0
Antonina,1,1,1,1,0,1
Lorettalorna,1,1,1,0,0,1
Ibbie,1,0,0,1,0,1
Ludwig,0,0,1,0,0,0
Elnora,1,1,1,1,0,1
Shaylah,0,0,1,0,1,1
Carlie,1,0,1,0,0,1
Irwin,0,0,0,1,0,0
Filipe,1,0,1,0,0,0
Matthus,0,0,1,0,0,0
Guido,0,0,0,0,0,0
Estel,0,0,0,1,0,1
Hanson,0,0,1,0,0,0
Pate,0,0,0,0,0,0
Lyssa,1,1,0,0,1,1
Corie,1,0,0,0,0,1
Serene,1,0,1,0,0,1
Jeb,0,0,0,0,0,0
Augusto,0,0,1,1,0,0
Marrilee,1,0,1,0,0,1
Tandy,0,0,0,0,1,1
Xylia,1,1,0,0,1,1
Noella,1,1,1,0,0,1
Damita,1,1,1,0,0,1
Jobina,1,1,1,0,0,1
Freda,1,1,0,0,0,1
Ginny,0,0,0,0,1,1
Petr,0,0,0,0,0,0
Shelba,1,1,1,0,0,1
Elana,1,1,0,1,0,1
Lorelle,1,0,1,0,0,1
Joann,0,0,0,0,0,1
Monte,1,0,0,0,0,0
Izaak,0,0,0,1,0,0
Maryl,0,0,0,0,1,1
Karee,1,0,0,0,0,1
Sandye,1,0,1,0,1,1
Luanna,1,1,1,0,0,1
Krissie,1,0,1,0,0,1
Ashli,1,0,0,1,0,1
Raye,0,0,0,0,1,1
Northrup,0,0,1,0,0,0
Melloney,0,0,1,0,1,1
Talbot,0,0,1,0,0,0
Vicky,0,0,0,0,1,1
Griffith,0,0,1,0,0,0
Venkat,0,0,1,0,0,0
Irita,1,1,0,1,0,1
Jobi,1,0,0,0,0,1
Martelle,1,0,1,0,0,1
Florice,1,0,1,0,0,1
Renato,0,0,1,0,0,0
Graehme,1,0,1,0,0,0
Jodi,1,0,0,0,0,1
Gerry,0,0,0,0,1,1
Karita,1,1,1,0,0,1
Tonia,1,1,0,0,0,1
Karel,0,0,0,0,0,1
Tobye,1,0,0,0,1,1
Georgiana,1,1,1,0,0,1
Jeanelle,1,0,1,0,0,1
Sutton,0,0,1,0,0,0
Cybal,0,0,0,0,1,1
Barbra,1,1,1,0,0,1
Ignacio,0,0,1,1,0,0
Zacharia,1,1,1,0,0,0
Georgianna,1,1,1,0,0,1
Mireielle,1,0,1,0,0,1
Margery,0,0,1,0,1,1
Arlee,1,0,0,1,0,1
Glynda,1,1,1,0,1,1
Bengt,0,0,0,0,0,0
Myrilla,1,1,1,0,1,1
Annabal,0,0,1,1,0,1
Violetta,1,1,1,0,0,1
Cat,0,0,0,0,0,1
Betsey,0,0,1,0,1,1
Eugine,1,0,1,1,0,1
Ginni,1,0,0,0,0,1
Alida,1,1,0,1,0,1
Taite,1,0,0,0,0,0
Anita,1,1,0,1,0,1
Cheri,1,0,0,0,0,1
Elka,1,1,0,1,0,1
Isabel,0,0,1,1,0,1
Debra,1,1,0,0,0,1
Kristyn,0,0,1,0,1,1
Nikolia,1,1,1,0,0,1
Zita,1,1,0,0,0,1
Garland,0,0,1,0,0,1
Lorrin,0,0,1,0,0,1
Shannah,0,0,1,0,0,1
Melantha,1,1,1,0,0,1
Iago,0,0,0,1,0,0
Noell,0,0,0,0,0,1
Brewster,0,0,1,0,0,0
Amaleta,1,1,1,1,0,1
Adena,1,1,0,1,0,1
Fortuna,1,1,1,0,0,1
Codi,1,0,0,0,0,1
Selina,1,1,1,0,0,1
Bailey,0,0,1,0,1,0
Sheilah,0,0,1,0,0,1
Scarface,1,0,1,0,0,0
Christine,1,0,1,0,0,1
Kynthia,1,1,1,0,1,1
Coreen,0,0,1,0,0,1
Townie,1,0,1,0,0,0
Kirby,0,0,0,0,1,0
Loralee,1,0,1,0,0,1
Loria,1,1,0,0,0,1
Dominique,1,0,1,0,0,0
Kaleb,0,0,0,0,0,0
Lolly,0,0,0,0,1,1
Maxie,1,0,0,0,0,1
Cornelia,1,1,1,0,0,1
Ebba,1,1,0,1,0,1
Marita,1,1,1,0,0,1
Flinn,0,0,0,0,0,0
Angy,0,0,0,1,1,1
Oralee,1,0,1,1,0,1
Bev,0,0,0,0,0,1
Mikael,0,0,1,0,0,0
Shirah,0,0,1,0,0,1
Bernette,1,0,1,0,0,1
Carlo,0,0,0,0,0,0
Mela,1,1,0,0,0,1
Barnard,0,0,1,0,0,0
Bliss,0,0,0,0,0,1
Torie,1,0,0,0,0,1
Perry,0,0,0,0,1,0
Adelind,0,0,1,1,0,1
Halli,1,0,0,0,0,1
Malissia,1,1,1,0,0,1
Alysia,1,1,1,1,1,1
